"state","county.name","date","value"
"Massachusetts","Plymouth","2022-01-01","80062"
"Massachusetts","Suffolk","1969-01-01","4293"
"Massachusetts","Suffolk","1970-01-01","4720"
"Massachusetts","Suffolk","1971-01-01","4982"
"Massachusetts","Suffolk","1972-01-01","5285"
"Massachusetts","Suffolk","1973-01-01","5753"
"Massachusetts","Suffolk","1974-01-01","6204"
"Massachusetts","Suffolk","1975-01-01","6613"
"Massachusetts","Suffolk","1976-01-01","7044"
"Massachusetts","Suffolk","1977-01-01","7667"
"Massachusetts","Suffolk","1978-01-01","8649"
"Massachusetts","Suffolk","1979-01-01","9511"
"Massachusetts","Suffolk","1980-01-01","10397"
"Massachusetts","Suffolk","1981-01-01","11285"
"Massachusetts","Suffolk","1982-01-01","12319"
"Massachusetts","Suffolk","1983-01-01","13241"
"Massachusetts","Suffolk","1984-01-01","14816"
"Massachusetts","Suffolk","1985-01-01","15900"
"Massachusetts","Suffolk","1986-01-01","16954"
"Massachusetts","Suffolk","1987-01-01","18637"
"Massachusetts","Suffolk","1988-01-01","21003"
"Massachusetts","Suffolk","1989-01-01","22960"
"Massachusetts","Suffolk","1990-01-01","24623"
"Massachusetts","Suffolk","1991-01-01","25222"
"Massachusetts","Suffolk","1992-01-01","26198"
"Massachusetts","Suffolk","1993-01-01","26725"
"Massachusetts","Suffolk","1994-01-01","27876"
"Massachusetts","Suffolk","1995-01-01","28803"
"Massachusetts","Suffolk","1996-01-01","30542"
"Massachusetts","Suffolk","1997-01-01","32156"
"Massachusetts","Suffolk","1998-01-01","34151"
"Massachusetts","Suffolk","1999-01-01","36251"
"Massachusetts","Suffolk","2000-01-01","39722"
"Massachusetts","Suffolk","2001-01-01","42701"
"Massachusetts","Suffolk","2002-01-01","42310"
"Massachusetts","Suffolk","2003-01-01","42812"
"Massachusetts","Suffolk","2004-01-01","45485"
"Massachusetts","Suffolk","2005-01-01","48174"
"Massachusetts","Suffolk","2006-01-01","52754"
"Massachusetts","Suffolk","2007-01-01","54123"
"Massachusetts","Suffolk","2008-01-01","54872"
"Massachusetts","Suffolk","2009-01-01","58570"
"Massachusetts","Suffolk","2010-01-01","64434"
"Massachusetts","Suffolk","2011-01-01","63428"
"Massachusetts","Suffolk","2012-01-01","62393"
"Massachusetts","Suffolk","2013-01-01","61019"
"Massachusetts","Suffolk","2014-01-01","61852"
"Massachusetts","Suffolk","2015-01-01","66267"
"Massachusetts","Suffolk","2016-01-01","71149"
"Massachusetts","Suffolk","2017-01-01","75946"
"Massachusetts","Suffolk","2018-01-01","80279"
"Massachusetts","Suffolk","2019-01-01","81359"
"Massachusetts","Suffolk","2020-01-01","87433"
"Massachusetts","Suffolk","2021-01-01","97172"
"Massachusetts","Suffolk","2022-01-01","96933"
"Massachusetts","Worcester","1969-01-01","3833"
"Massachusetts","Worcester","1970-01-01","4062"
"Massachusetts","Worcester","1971-01-01","4284"
"Massachusetts","Worcester","1972-01-01","4663"
"Massachusetts","Worcester","1973-01-01","5135"
"Massachusetts","Worcester","1974-01-01","5596"
"Massachusetts","Worcester","1975-01-01","6092"
"Massachusetts","Worcester","1976-01-01","6647"
"Massachusetts","Worcester","1977-01-01","7222"
"Massachusetts","Worcester","1978-01-01","7994"
"Massachusetts","Worcester","1979-01-01","8911"
"Massachusetts","Worcester","1980-01-01","10068"
"Massachusetts","Worcester","1981-01-01","11163"
"Massachusetts","Worcester","1982-01-01","12032"
"Massachusetts","Worcester","1983-01-01","12911"
"Massachusetts","Worcester","1984-01-01","14406"
"Massachusetts","Worcester","1985-01-01","15392"
"Massachusetts","Worcester","1986-01-01","16540"
"Massachusetts","Worcester","1987-01-01","17729"
"Massachusetts","Worcester","1988-01-01","19104"
"Massachusetts","Worcester","1989-01-01","19891"
"Massachusetts","Worcester","1990-01-01","20365"
"Massachusetts","Worcester","1991-01-01","20540"
"Massachusetts","Worcester","1992-01-01","21381"
"Massachusetts","Worcester","1993-01-01","21997"
"Massachusetts","Worcester","1994-01-01","23050"
"Massachusetts","Worcester","1995-01-01","24092"
"Massachusetts","Worcester","1996-01-01","25422"
"Massachusetts","Worcester","1997-01-01","27024"
"Massachusetts","Worcester","1998-01-01","28352"
"Massachusetts","Worcester","1999-01-01","29698"
"Massachusetts","Worcester","2000-01-01","32885"
"Massachusetts","Worcester","2001-01-01","33444"
"Massachusetts","Worcester","2002-01-01","33125"
"Massachusetts","Worcester","2003-01-01","34135"
"Massachusetts","Worcester","2004-01-01","35884"
"Massachusetts","Worcester","2005-01-01","37099"
"Massachusetts","Worcester","2006-01-01","39239"
"Massachusetts","Worcester","2007-01-01","41288"
"Massachusetts","Worcester","2008-01-01","43015"
"Massachusetts","Worcester","2009-01-01","42196"
"Massachusetts","Worcester","2010-01-01","43559"
"Massachusetts","Worcester","2011-01-01","45446"
"Massachusetts","Worcester","2012-01-01","46917"
"Massachusetts","Worcester","2013-01-01","46459"
"Massachusetts","Worcester","2014-01-01","47611"
"Massachusetts","Worcester","2015-01-01","49695"
"Massachusetts","Worcester","2016-01-01","51020"
"Massachusetts","Worcester","2017-01-01","52236"
"Massachusetts","Worcester","2018-01-01","53983"
"Massachusetts","Worcester","2019-01-01","56392"
"Massachusetts","Worcester","2020-01-01","61287"
"Massachusetts","Worcester","2021-01-01","64477"
"Massachusetts","Worcester","2022-01-01","64829"
